intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2100,0.0005716619028174765,0.04093567251461988,0.0005716619028174765,0.0001961808522673933,7.761904761904762,3.0,10.327516466793073,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_287699	ERR1578687_510 length_53171_VirSorter_cat_2,697ef06d24e16b29b043e77aa756477c,0.04093567251461988,2100,48,410300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7007741278168568,0.8588347643174715,0.7798044460671641,0.8588347643174715,False,163,69534,830866
2400,0.0006533278889342589,0.020588235294117647,0.0005716619028174765,0.00018414521715896427,7.285714285714286,3.0,9.671474291233286,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_336096	SRR413649_60 length_104395_VirSorter_cat_2,e72ec0b9ba573e8830edd0e62e6924ac,0.023529411764705882,2100,49,408200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7052442936570753,0.8364840609921033,0.7708641773245892,0.8364840609921033,False,153,69687,830866
3000,0.0008166598611678236,0.03763440860215054,0.0005716619028174765,0.00027320891696133915,10.80952380952381,3.0,25.98098030999756,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_528970	SRR6451799_34 length_57960_VirFinder,bb6e2f8a4603da097009eb2b48beabe6,0.053763440860215055,2100,50,406100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7127780930377204,0.8700555920121299,0.7914168425249252,0.8700555920121299,False,227,69914,830866
4300,0.0011705458010072137,0.027510316368638238,0.0005444399074452157,0.002111050398018453,87.7,5.0,237.4554905661269,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_57385	ERR414490_92 length_70484_VirSorter_cat_2,ff0f3d3c2badb7c77d63a878f8e678c1,0.059147180192572216,2000,51,404100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7251025762619351,0.8740185875980473,0.7995605819299911,0.8740185875980473,False,1754,71668,830866
2000,0.0005444399074452157,0.023837902264600714,0.0005444399074452157,0.0001311884226818765,5.45,1.0,9.388690004468142,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_109794	ERR526003_40 length_83230_VirSorter_cat_2,594c6e8e97dbecdbfa10acdff9217e15,0.023837902264600714,2000,52,402100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6991478803435628,0.8370030668307211,0.768075473587142,0.8370030668307211,False,109,71777,830866
2800,0.000762215870423302,0.03278688524590164,0.0005444399074452157,9.628508086743229e-05,4.0,2.0,3.521363372331802,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_111371	ERR526031_187 length_64565_VirSorter_cat_2,e3788c826d9e7dd62e225ccaf7fcfa7f,0.04590163934426229,2000,53,400100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.71044019237243,0.8635302050309288,0.7869851987016794,0.8635302050309288,False,80,71857,830866
2000,0.0005444399074452157,0.06389776357827476,0.0005444399074452157,0.00018294165364812136,7.6,6.5,7.977468270071651,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_176441	ERR911953_1202 length_29584_VirSorter_cat_2,e982be5002f5462c31af541e4d542f16,0.06389776357827476,2000,54,398100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6991478803435628,0.8772398756705935,0.7881938780070781,0.8772398756705935,False,152,72009,830866
9300,0.002531645569620253,0.012315270935960592,0.0005444399074452157,0.0003237585844167411,13.45,4.0,26.202051446403964,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_229449	ERR1190682_34 length_155329_VirSorter_cat_2,b34cc8bd2e9cc25e86398091ab0c7521,0.05726600985221675,2000,55,396100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7522332381944101,0.8726743967498257,0.8124538174721179,0.8726743967498257,False,269,72278,830866
2000,0.0005444399074452157,0.03968253968253968,0.0005444399074452157,0.00032135145739505526,13.35,8.0,18.631357975198696,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_559203	SRR5580363_82 length_52966_VirSorter_cat_2,4cf875bb001bd5ad8754cda5e6713323,0.03968253968253968,2000,56,394100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6991478803435628,0.8575641966604268,0.7783560385019948,0.8575641966604268,False,267,72545,830866
1900,0.000517217912072955,0.041304347826086954,0.000517217912072955,0.0006198352080840954,27.105263157894736,7.0,46.54810159150267,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_431	DRR042453_231 length_44272_VirSorter_cat_2,38a0d62bf957f46d34956dac94ce37da,0.041304347826086954,1900,57,392200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6974422690564885,0.8592015199450294,0.778321894500759,0.8592015199450294,False,515,73060,830866
4800,0.0013066557778685177,0.07421875,0.000517217912072955,0.0005079038015757053,22.210526315789473,16.0,26.749478986305157,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_267178	ERR1293724_400 length_24196_VirSorter_cat_2,6ca9fef0b5dfbeb7abc703f2f9712da0,0.1875,1900,58,390300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7289107286305639,0.9233811678237865,0.8261459482271752,0.9233811678237865,False,422,73482,830866
1900,0.000517217912072955,0.1144578313253012,0.000517217912072955,0.00015766681992042037,6.894736842105263,2.0,10.330816123271829,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_547337	SRR5558150_1538 length_17787_VirSorter_cat_2,85198381636dba5b4ed5f935b727385f,0.1144578313253012,1900,59,388400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6974422690564885,0.9019315849548971,0.7996869270056928,0.9019315849548971,False,131,73613,830866
1800,0.0004899959167006942,0.018769551616266946,0.0004899959167006942,0.00010350646193248972,4.777777777777778,3.5,3.7498971179302676,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_10686	ERR209862_66 length_93121_VirSorter_cat_2,b5bfb74d2be31eeb9c30ae803b4096eb,0.018769551616266946,1800,60,386600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6956489231485817,0.8275295655018263,0.761589244325204,0.8275295655018263,False,86,73699,830866
1800,0.0004899959167006942,0.027820710973724884,0.0004899959167006942,0.00014442762130114845,6.666666666666667,6.0,4.772607021092117,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_42580	ERR321415_39 length_67586_VirSorter_cat_2,6b6d6564f14d2cccb0597e000c9fb3c2,0.027820710973724884,1800,61,384800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6956489231485817,0.8431838825262173,0.7694164028373995,0.8431838825262173,False,120,73819,830866
1800,0.0004899959167006942,0.018518518518518517,0.0004899959167006942,0.0001612775104529491,7.444444444444445,7.5,6.193385559720792,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_247920	ERR1190891_174 length_99768_VirSorter_cat_2,b4547794e17613a7cd28759d3666067f,0.018518518518518517,1800,62,383000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6956489231485817,0.8269991421479531,0.7613240326482674,0.8269991421479531,False,134,73953,830866
1800,0.0004899959167006942,0.05806451612903226,0.0004899959167006942,0.00031051938579746915,14.333333333333334,3.0,44.63307194347159,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_518967	SRR6054585_226 length_27464_VirSorter_cat_2,7ef5af8815fe4a374e04667aea313fb1,0.05806451612903226,1800,63,381200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6956489231485817,0.873250031670536,0.784449477409559,0.873250031670536,False,258,74211,830866
2800,0.000762215870423302,0.06995884773662552,0.0004627739213284334,0.0004308757368817595,21.058823529411764,2.0,28.116293346689446,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_40752	ERR321620_1595 length_22897_VirSorter_cat_2,da266c96e37d073b6d3d9860b30cc6df,0.11522633744855967,1700,64,379500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.71044019237243,0.9022190409600507,0.8063296166662404,0.9022190409600507,False,358,74569,830866
3100,0.0008438818565400844,0.01326053042121685,0.0004627739213284334,5.175323096624486e-05,2.5294117647058822,1.0,4.679336894435609,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_189435	ERR912016_80 length_127244_VirSorter_cat_2,a02e0ac039b3fee37dd5d15f38676a9e,0.02418096723868955,1700,65,377800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7138919084441765,0.8375727814315519,0.7757323449378641,0.8375727814315519,False,43,74612,830866
1700,0.0004627739213284334,0.02607361963190184,0.0004627739213284334,0.00043207930039260243,21.11764705882353,3.0,28.03124801095918,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_284959	ERR1578640_300 length_65658_VirSorter_cat_2,f2ea28f66b65754486c182c2fabaf440,0.02607361963190184,1700,66,376100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6937580600459886,0.8405837992628362,0.7671709296544125,0.8405837992628362,False,359,74971,830866
4900,0.0013338777732407785,0.02078239608801956,0.0004627739213284334,0.00018414521715896427,9.0,6.0,11.807275922323589,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_328317	SRR413560_107 length_79451_VirSorter_cat_2,5df85069d17a5778979e935806852648,0.05990220048899755,1700,67,374400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7296267762804116,0.8745466677508883,0.80208672201565,0.8745466677508883,False,153,75124,830866
9300,0.002531645569620253,0.01992966002344666,0.0004627739213284334,0.0002924659331348256,14.294117647058824,7.0,15.698500137732728,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_361492	SRR1765623_28 length_86660_VirSorter_cat_2,9030bcc59e913070c89f4862bd9f32a2,0.10902696365767878,1700,68,372700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7522332381944101,0.8998461891936683,0.8260397136940392,0.8998461891936683,False,243,75367,830866
1700,0.0004627739213284334,0.02768729641693811,0.0004627739213284334,2.888552426022969e-05,1.411764705882353,1.0,0.49215295678475035,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_427365	SRR4408036_44-Pro length_89406_VirSorter_cat_5,3d1bf993732a58debe35ad68e8df9d40,0.02768729641693811,1700,69,371000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6937580600459886,0.8429908939027669,0.7683744769743778,0.8429908939027669,False,24,75391,830866
1800,0.0004899959167006942,0.011258278145695364,0.0004627739213284334,0.00018294165364812136,8.941176470588236,4.0,10.16030678227949,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_453540	SRR5056961_50 length_146351_VirSorter_cat_2,e6edcd06059141880da81c1119d6df78,0.011920529801324504,1700,70,369300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6956489231485817,0.8098321732663193,0.7527405482074505,0.8098321732663193,False,152,75543,830866
1800,0.0004899959167006942,0.031936127744510975,0.0004355519259561726,0.0002936694966456685,15.25,9.0,30.554255022827835,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,ivig_1259	VIRSorter_QSGN01000031_1_Bacteroides_stercoris_strain_AM40-34_AM40-34_Scaf31__whole_genome_shotgun_sequence-cat_2,a52f47e02cd1d58a9e5d0fa6767781eb,0.03592814371257485,1600,71,367700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6956489231485817,0.8535150432127978,0.7745819831806897,0.8535150432127978,False,244,75787,830866
3000,0.0008166598611678236,0.01703940362087327,0.0004355519259561726,0.00027441248047218203,14.25,6.0,17.100804074662687,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_48453	ERR321622_193 length_91912_VirSorter_cat_2,9351088881c9ad919776f4862694fad8,0.03194888178913738,1600,72,366100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7127780930377204,0.8487574570996469,0.7807677750686837,0.8487574570996469,False,228,76015,830866
3000,0.0008166598611678236,0.01685985247629083,0.0004355519259561726,0.0002286770670601517,11.875,3.0,28.90042170972597,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_111665	ERR525736_40 length_98287_VirSorter_cat_2,4f2cd63e9bdbeca973935ebe61c46651,0.03161222339304531,1600,73,364500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7127780930377204,0.8483294146495615,0.7805537538436409,0.8483294146495615,False,190,76205,830866
1500,0.0004083299305839118,0.09803921568627451,0.0004083299305839118,0.00018895947120233588,10.466666666666667,2.0,19.946149725921764,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_26793	ERR209353_101 length_14608_VirSorter_cat_2,1ce6b74eaa0fbb754ff2ddd4294ed2dc,0.09803921568627451,1500,74,363000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6896354560496536,0.895305846238231,0.7924706511439423,0.895305846238231,False,157,76362,830866
5600,0.001524431740846604,0.02100840336134454,0.0004083299305839118,0.00011193140650839004,6.2,3.0,11.906300852909775,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_131872	ERR589871_274 length_66585_VirSorter_cat_2,007f5ff5812a3638403b48b139cf1116,0.0784313725490196,1500,75,361500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7342809901875349,0.8858427963833574,0.8100618932854462,0.8858427963833574,False,93,76455,830866
2300,0.0006261058935619981,0.020491803278688523,0.0004083299305839118,0.0001636846374746349,9.066666666666666,6.0,12.535106257582697,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_137796	ERR589566_282 length_73464_VirSorter_cat_2,60b581863a850b2b18e21a4b9811ad94,0.031420765027322405,1500,76,360000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7038164588524672,0.8480840453646168,0.775950252108542,0.8480840453646168,False,136,76591,830866
1500,0.0004083299305839118,0.023809523809523808,0.0004083299305839118,0.0020701292386497944,114.66666666666667,6.0,192.0207164749563,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_219649	ERR1018194_85 length_66299_VirSorter_cat_2,f9ac98a04f5a0b06df2b52f38eda411f,0.023809523809523808,1500,77,358500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6896354560496536,0.8369555907578015,0.7632955234037275,0.8369555907578015,False,1720,78311,830866
1700,0.0004627739213284334,0.030120481927710843,0.0004083299305839118,0.00010591358895417552,5.866666666666666,1.0,6.469071717711041,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_271092	ERR1293704_108 length_48639_VirSorter_cat_2,a4ca58920441d68b6abd9a0e8fe97397,0.03413654618473896,1500,78,357000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6937580600459886,0.8514385573078204,0.7725983086769045,0.8514385573078204,False,88,78399,830866
1500,0.0004083299305839118,0.022058823529411766,0.0004083299305839118,5.175323096624486e-05,2.8666666666666667,1.0,2.94089933334837,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_293975	ERR1620310_153 length_66345_VirSorter_cat_2,8007d5ddfcf442e1494739bf244e94fa,0.022058823529411766,1500,79,355500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6896354560496536,0.8339172717808587,0.7617763639152562,0.8339172717808587,False,43,78442,830866
1500,0.0004083299305839118,0.03968253968253968,0.0004083299305839118,0.00011674566055176165,6.466666666666667,3.0,15.435313047971812,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_465769	SRR5091566_364 length_38318_VirSorter_cat_2,5ca8a0d15a7be499618b4b4cd9e85f11,0.03968253968253968,1500,80,354000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6896354560496536,0.8575641966604268,0.7735998263550402,0.8575641966604268,False,97,78539,830866
1600,0.0004355519259561726,0.018518518518518517,0.0004083299305839118,4.693897692287324e-05,2.6,2.0,1.781385228784985,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_557424	SRR5558329_96 length_80204_VirSorter_cat_2,b21c81da5ec3e0fc8b109e71c09f0f1d,0.019753086419753086,1500,81,352500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6917581472423899,0.8295446374238102,0.7606513923331001,0.8295446374238102,False,39,78578,830866
4000,0.0010888798148904315,0.08917197452229299,0.000381107935211651,0.0001612775104529491,9.571428571428571,11.0,7.566035815351635,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_70229	ERR414497_1836 length_15189_VirSorter_cat_2,372b963bb88d38dd3963f0fa32dda356,0.25477707006369427,1400,82,351100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7226097332019554,0.936961877385997,0.8297858052939762,0.936961877385997,False,134,78712,830866
1400,0.000381107935211651,0.026119402985074626,0.000381107935211651,3.971759585781582e-05,2.357142857142857,1.0,2.056597149841138,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_144307	ERR589816_282 length_54900_VirSorter_cat_2,ed7bcc6275e2d8bd760a049823bfba7c,0.026119402985074626,1400,83,349700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6873734628609528,0.840654026424738,0.7640137446428454,0.840654026424738,False,33,78745,830866
2500,0.0006805498843065196,0.06334841628959276,0.000381107935211651,4.8142540433716144e-05,2.857142857142857,2.5,1.6413036132965795,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_181140	ERR911994_1617 length_20296_VirSorter_cat_2,7fe07b08a4b2b152051227909f4d54c8,0.11312217194570136,1400,84,348300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7066165545537407,0.9014275861203122,0.8040220703370264,0.9014275861203122,False,40,78785,830866
2800,0.000762215870423302,0.10606060606060606,0.000381107935211651,0.0062176090970144406,369.0,81.0,932.5323433686209,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_264832	ERR1293581_621 length_10684_VirSorter_cat_1,56c943d90dac2aec98f018dc3e7122f2,0.21212121212121213,1400,85,346900,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.71044019237243,0.9288221768312124,0.8196311846018212,0.9288221768312124,False,5166,83951,830866
1400,0.000381107935211651,0.020497803806734993,0.000381107935211651,0.00027080178993965333,16.071428571428573,1.0,48.73318653020501,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_269913	ERR1293840_76 length_65995_VirSorter_cat_2,89c7825b0362ce89aed703ac4390ef01,0.020497803806734993,1400,86,345500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6873734628609528,0.8310078208035542,0.7591906418322535,0.8310078208035542,False,225,84176,830866
1400,0.000381107935211651,0.01818181818181818,0.000381107935211651,2.7681960749386783e-05,1.6428571428571428,1.0,1.8364228760260628,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_379012	SRR2155384_89 length_69920_VirSorter_cat_2,c4191f866308ba031a1cb46630620b5f,0.01818181818181818,1400,87,344100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6873734628609528,0.8262768519445641,0.7568251574027585,0.8262768519445641,False,23,84199,830866
